City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
307,gazli,63.45,40.1333,-3.11,58,100,3.66,UZ,1670118988
308,belaya+gora,146.4167,68.5333,-26.32,96,100,2.67,RU,1670118989
309,labuhan,112.2051,-6.8844,28.59,72,100,1.85,ID,1670118989
310,male,73.5089,4.1748,26.97,89,75,1.54,MV,1670118703
311,sangar,127.4739,63.9242,-32.07,93,100,1.58,RU,1670118990
312,wiehl,7.5333,50.95,1.3,85,64,1.91,DE,1670118991
313,san+pedro,121.0167,14.35,27.95,80,75,2.06,PH,1670118991
314,hirara,125.2833,24.8,26.15,78,75,3.09,JP,1670118992
315,nenjiang,125.2167,49.1833,-22.68,78,10,1.98,CN,1670118992
316,nautla,-96.7833,20.2167,23.22,86,0,1.23,MX,1670118993
317,harper,-7.7169,4.375,24.91,84,100,1.54,LR,1670118993
318,saint-augustin,-58.6502,51.226,1.1,82,100,7.85,CA,1670118994
319,karatau,70.4667,43.1667,-7.11,69,100,1.43,KZ,1670118994
320,claremore,-95.6161,36.3126,2.97,56,40,3.09,US,1670118995
321,geraldton,114.6,-28.7667,24.23,64,100,1.54,AU,1670118995
322,saint+george,-113.5841,37.1041,13.3,46,1,0.89,US,1670118996
323,liptovsky+mikulas,19.6222,49.0806,-1.21,93,100,2.38,SK,1670118996
324,bonavista,-53.1147,48.6499,1.0,74,50,5.42,CA,1670118997
325,dali,100.1833,25.7,11.23,50,0,1.68,CN,1670118879
326,tema,-0.0166,5.667,26.23,94,0,2.06,GH,1670118486
327,wewak,143.6268,-3.5534,27.58,77,100,1.38,PG,1670118998
328,port+lincoln,135.8667,-34.7333,23.61,53,81,6.07,AU,1670118998
329,pacific+grove,-121.9166,36.6177,12.58,92,100,0.0,US,1670118998
330,meulaboh,96.1285,4.1363,25.8,81,95,1.22,ID,1670118999
331,frederikshavn,10.5366,57.4407,2.09,75,100,8.57,DK,1670118999
332,ponta+do+sol,-17.1,32.6667,16.67,77,59,4.77,PT,1670118960
333,hondo,130.2,32.45,14.17,77,94,6.57,JP,1670119000
334,san+patricio,-97.5169,28.017,21.92,84,100,4.04,US,1670119001
335,kruisfontein,24.7314,-34.0033,16.05,82,100,1.51,ZA,1670119001
336,nueve+de+julio,-60.8831,-35.4444,20.54,50,0,3.38,AR,1670119002
337,tadine,167.8833,-21.55,26.12,81,100,1.88,NC,1670119002
338,nelson+bay,152.15,-32.7167,24.03,67,86,4.47,AU,1670119003
339,wanlaweyn,44.8938,2.6185,23.72,89,33,3.13,SO,1670119003
340,arlit,7.3853,18.7369,22.89,16,6,3.06,NE,1670118956
341,deputatskiy,139.9,69.3,-27.62,96,100,2.34,RU,1670119004
342,brandon,-82.2859,27.9378,21.69,81,40,2.68,US,1670118941
343,avera,-82.5271,33.194,16.73,92,87,2.62,US,1670119005
344,ribeira+grande,-28.7,38.5167,15.43,79,99,5.36,PT,1670118935
345,naerbo,5.65,58.6667,2.23,75,0,3.63,NO,1670119005
346,barre,-72.5021,44.197,5.26,72,47,5.97,US,1670119006
347,mareeba,145.4333,-17.0,30.24,52,7,1.73,AU,1670119006
348,okha,142.9478,53.5739,-15.31,85,100,9.79,RU,1670119007
349,jieshi,115.8257,22.8134,20.47,72,0,3.28,CN,1670119007
350,pochutla,-96.4661,15.7432,26.57,71,0,1.51,MX,1670119008
351,hobyo,48.5268,5.3505,25.97,71,89,8.67,SO,1670119008
352,isangel,169.2667,-19.55,29.08,74,100,3.85,VU,1670118768
353,lorengau,147.2712,-2.0226,27.75,78,100,2.93,PG,1670118999
354,axim,-2.2405,4.8699,25.13,87,95,1.59,GH,1670119010
355,mamallapuram,80.1722,12.6264,26.03,82,100,4.64,IN,1670118718
356,mehamn,27.8492,71.0357,-3.05,80,40,9.26,NO,1670119010
357,stryn,6.7226,61.9045,-2.6,66,25,1.7,NO,1670119011
358,little+current,-81.9248,45.9793,-3.63,68,88,0.89,CA,1670119011
359,nguru,10.4526,12.8791,22.85,23,80,4.27,NG,1670119012
360,pierre,-100.351,44.3683,-4.97,55,4,3.13,US,1670119012
361,mocuba,36.9856,-16.8392,22.8,80,0,2.07,MZ,1670119013
362,goderich,-81.7165,43.7501,1.62,64,100,6.69,CA,1670119013
363,ewa+beach,-158.0072,21.3156,27.14,69,5,7.4,US,1670119014
364,bilibino,166.4372,68.0546,-14.67,84,100,1.82,RU,1670119014
365,lasa,10.7002,46.6166,2.23,99,98,1.99,IT,1670119015
366,ordu,37.6845,40.9086,5.04,91,98,0.88,TR,1670119015
367,nanortalik,-45.2371,60.1432,-4.49,79,3,5.77,GL,1670119016
368,alakurtti,30.3491,66.9672,-5.62,96,100,2.1,RU,1670119017
369,bubaque,-15.8333,11.2833,25.99,66,52,4.79,GW,1670119017
370,pietersburg,29.4688,-23.9045,18.47,94,14,3.6,ZA,1670119017
371,mathbaria,89.9593,22.2876,18.82,65,0,2.81,BD,1670119018
372,touros,-35.4608,-5.1989,25.76,76,4,6.76,BR,1670119019
373,coquimbo,-71.3436,-29.9533,14.85,88,0,2.06,CL,1670119019
374,caarapo,-54.8222,-22.6342,21.56,92,100,1.04,BR,1670119020
375,batemans+bay,150.1833,-35.7167,21.17,48,0,4.86,AU,1670119020
376,faanui,-151.75,-16.4833,27.08,77,20,8.11,PF,1670119021
377,dauphin,-100.0502,51.1494,-14.92,66,100,8.23,CA,1670118721
378,vazante,-46.9078,-17.9869,19.84,83,99,2.05,BR,1670119022
379,kvitok,98.4813,56.0724,-16.19,95,99,2.56,RU,1670119022
380,nizhniy+odes,54.856,63.6445,-22.46,100,93,1.4,RU,1670119023
381,hengshui,115.7011,37.7322,-0.46,21,100,2.49,CN,1670119023
382,hay+river,-115.7999,60.8156,-2.01,86,100,8.23,CA,1670119024
383,padang,100.3543,-0.9492,23.03,92,100,2.04,ID,1670119025
384,madhupur,86.65,24.25,15.98,43,1,2.57,IN,1670119025
385,rawson,-65.1023,-43.3002,21.22,31,26,5.87,AR,1670119026
386,vao,167.4833,-22.6667,24.38,91,100,3.0,NC,1670119027
387,pompeu,-44.9353,-19.2244,19.92,83,100,2.22,BR,1670119028
388,santana+do+livramento,-55.5328,-30.8908,19.15,97,96,1.65,BR,1670119028
389,alice+springs,133.8833,-23.7,33.75,12,0,4.12,AU,1670118911
390,itagi,-40.0061,-14.1628,20.86,99,100,0.89,BR,1670119029
391,mandalgovi,106.2708,45.7625,-15.39,41,0,2.71,MN,1670119030
392,alugan,125.4808,12.2188,27.5,87,93,3.95,PH,1670119030
393,zyrardow,20.446,52.0488,2.09,99,100,5.37,PL,1670119030
394,shimoda,138.95,34.6667,17.2,58,64,11.0,JP,1670119031
395,bosaso,49.1816,11.2842,22.69,73,0,2.11,SO,1670119032
396,mahajanga,46.3167,-15.7167,26.01,89,20,0.51,MG,1670119032
397,flin+flon,-101.865,54.7682,-15.61,95,100,2.28,CA,1670119032
398,eyl,49.8164,7.9803,23.48,75,54,6.44,SO,1670119033
399,ostrovskoye,42.2433,57.8057,-15.24,97,77,1.86,RU,1670119034
400,kalmunai,81.8167,7.4167,25.47,84,65,2.71,LK,1670119034
401,sabang,95.3214,5.8933,27.17,70,100,0.93,ID,1670119036
402,billere,-0.4,43.3,3.3,100,100,2.06,FR,1670119036
403,umuarama,-53.325,-23.7664,21.86,87,99,1.95,BR,1670119037
404,acapulco,-99.8901,16.8634,26.15,72,0,3.02,MX,1670118755
405,casper,-106.3131,42.8666,-5.59,69,12,5.23,US,1670118959
406,tarko-sale,77.785,64.9225,-23.26,98,17,3.04,RU,1670119038
407,ternate,127.4,0.8,28.91,69,85,0.98,ID,1670119038
408,ushtobe,77.9838,45.2514,-9.21,88,100,2.08,KZ,1670119039
409,beyneu,55.2,45.3167,-9.52,59,0,4.34,KZ,1670118890
410,weiser,-116.9693,44.251,-2.85,81,9,2.5,US,1670119040
411,kungurtug,97.5228,50.5994,-27.7,93,17,0.64,RU,1670119040
412,alindao,21.2088,5.0267,23.27,37,92,1.08,CF,1670119041
413,elat,34.9482,29.5581,15.91,59,0,2.06,IL,1670119041
414,srednekolymsk,153.6833,67.45,-40.66,100,51,1.53,RU,1670119042
415,saint-pierre,55.4781,-21.3393,23.82,73,0,2.06,RE,1670119042
416,yulara,130.9889,-25.2406,35.59,9,0,4.39,AU,1670118993
417,nago,127.9761,26.5881,25.25,80,61,0.88,JP,1670119043
418,grindavik,-22.4338,63.8424,2.26,100,75,2.57,IS,1670119044
419,ipixuna,-48.8043,-1.7625,24.03,91,100,1.09,BR,1670119044
420,tres+lagoas,-51.6783,-20.7511,23.65,73,100,1.68,BR,1670119045
421,vostok,135.8833,46.4856,-20.65,90,100,5.59,RU,1670119045
422,ballina,153.5667,-28.8667,21.55,81,79,5.65,AU,1670119046
423,gamba,10.0,-2.65,23.32,93,100,1.7,GA,1670119047
424,xianyang,108.7026,34.3378,2.58,44,100,3.0,CN,1670119047
425,puerto+escondido,-97.0667,15.85,25.92,63,4,1.72,MX,1670119048
426,vilyuysk,121.6247,63.7553,-24.65,98,100,2.71,RU,1670119048
427,cherskiy,161.3,68.75,-14.29,96,100,1.81,RU,1670119049
428,neryungri,124.6491,56.6709,-18.81,90,100,6.18,RU,1670119049
429,gambiran,111.4951,-6.7988,27.66,76,100,2.47,ID,1670119049
430,bouna,-3.0,9.2667,23.92,79,100,1.9,CI,1670119050
431,qasigiannguit,-51.1922,68.8193,-7.77,92,100,2.41,GL,1670119024
432,urcos,-71.6228,-13.6861,11.94,83,18,2.24,PE,1670119051
433,codrington,141.9667,-38.2667,29.0,40,100,4.75,AU,1670119051
434,bakchar,82.0711,57.0186,-20.42,90,100,2.42,RU,1670119052
435,margate,1.3862,51.3813,4.94,80,100,2.24,GB,1670119052
436,praia+da+vitoria,-27.0667,38.7333,15.14,77,75,15.38,PT,1670119053
437,santa+maria,-53.8069,-29.6842,22.61,94,75,3.09,BR,1670119053
438,lazaro+cardenas,-102.2,17.9583,25.54,79,0,1.19,MX,1670119014
439,tucurui,-49.6725,-3.7661,22.99,95,95,1.38,BR,1670118988
440,bereda,-7.5406,43.2686,1.34,100,14,0.6,ES,1670119027
441,jalu,21.5482,29.0331,13.67,64,65,3.48,LY,1670119054
442,sao+filipe,-24.4956,14.8961,22.08,64,99,1.76,CV,1670119055
443,ust-nera,143.2,64.5667,-40.68,98,82,2.13,RU,1670119056
444,flagstaff,-111.6513,35.1981,6.42,88,100,1.54,US,1670119056
445,dhidhdhoo,73.1,6.8833,27.22,73,100,3.6,MV,1670118908
446,palmas,-48.3603,-10.2128,23.93,94,75,1.03,BR,1670119058
447,senanga,23.2667,-16.1167,19.97,29,19,2.04,ZM,1670119058
448,saint+anthony,-93.218,45.0205,-11.83,74,54,0.45,US,1670119059
449,paysandu,-58.0756,-32.3214,21.6,83,0,3.28,UY,1670119059
450,husavik,-17.3389,66.0449,-0.76,80,4,4.62,IS,1670119060
451,ketchikan,-131.6461,55.3422,-3.23,51,9,1.44,US,1670119060
452,saint-georges,-61.7485,12.0564,24.64,84,97,3.64,GD,1670119061
453,west+wendover,-114.0733,40.7391,-3.33,79,100,0.59,US,1670119061
454,zainsk,52.0694,55.3195,-21.2,94,85,1.38,RU,1670119062
455,cap+malheureux,57.6142,-19.9842,22.48,77,12,2.24,MU,1670119062
456,piste,-88.5833,20.7,23.83,82,0,3.23,MX,1670119063
457,san+quintin,-115.95,30.4833,17.52,71,100,1.3,MX,1670119064
458,fort+saint+james,-124.25,54.4333,-20.35,99,12,0.49,CA,1670119064
459,piacabucu,-36.4344,-10.4056,24.2,86,100,3.87,BR,1670119065
460,arman,150.1667,59.7,-16.92,84,100,4.14,RU,1670119065
461,umm+kaddadah,26.6876,13.6017,18.89,34,0,6.4,SD,1670119066
462,fukue,128.8419,32.6881,14.2,72,75,5.66,JP,1670119066
463,pietarsaari,22.6833,63.65,-5.93,90,61,1.12,FI,1670119067
464,velsk,42.0983,61.0701,-11.84,93,89,2.14,RU,1670119067
465,biltine,20.9167,14.5333,20.7,16,9,4.77,TD,1670119067
466,kalemie,29.1947,-5.9475,21.44,85,100,1.25,CD,1670119068
467,mount+gambier,140.7667,-37.8333,30.14,23,100,4.78,AU,1670119068
468,aksay,39.87,47.26,-6.53,36,7,8.05,RU,1670119069
469,ndele,20.6473,8.4109,22.17,27,48,2.25,CF,1670119069
470,araripe,-40.0461,-7.2125,22.11,69,87,4.48,BR,1670119070
471,ola,151.2833,59.5833,-13.43,94,100,4.45,RU,1670119071
472,bac+giang,106.2,21.2667,17.04,77,100,3.45,VN,1670119071
473,port+augusta,137.7667,-32.5,36.72,11,52,4.64,AU,1670119072
474,dawson+creek,-120.2362,55.7666,-6.2,53,0,2.57,CA,1670119072
475,benalla,145.9833,-36.55,28.5,38,0,2.3,AU,1670119072
476,bokoro,17.0568,12.3807,24.74,23,100,4.76,TD,1670119073
477,holme,10.1725,56.1138,2.76,86,100,7.18,DK,1670119073
478,farafangana,47.8333,-22.8167,22.31,92,100,1.21,MG,1670119074
479,totness,-56.3167,5.8833,23.92,90,100,4.04,SR,1670119074
480,kamaishi,141.8833,39.2667,8.61,69,84,1.88,JP,1670119075
481,hovd,91.6419,48.0056,-19.21,75,0,1.9,MN,1670119076
482,mpulungu,31.1141,-8.7623,22.06,77,100,1.95,ZM,1670119076
483,santa+isabel+do+rio+negro,-65.0192,-0.4139,23.17,98,64,0.06,BR,1670119077
484,gratkorn,15.3655,47.1497,2.4,77,75,1.03,AT,1670119077
485,jizan,42.6667,17.3333,25.52,75,0,1.87,SA,1670119077
486,havre-saint-pierre,-63.5986,50.2334,6.2,93,100,8.75,CA,1670119078
487,yumen,97.2,40.2833,-9.59,85,97,1.26,CN,1670119078
488,padilla,-76.3139,3.2204,21.76,92,84,1.01,CO,1670119079
489,ferrandina,16.4547,40.5012,11.69,93,100,6.77,IT,1670119079
490,ust-karsk,118.8077,52.7011,-25.7,88,27,0.95,RU,1670119080
491,popondetta,148.2534,-8.7537,33.4,47,47,2.78,PG,1670119080
492,ballangen,16.8315,68.3428,-1.88,69,100,3.6,NO,1670119081
493,pontianak,109.3333,-0.0333,25.99,88,40,1.54,ID,1670119049
494,olafsvik,-23.7142,64.8945,4.8,83,98,4.58,IS,1670119082
495,mogadishu,45.3438,2.0371,26.63,79,52,5.79,SO,1670118884
496,vidim,103.1106,56.4088,-17.19,95,100,2.98,RU,1670119082
497,sao+gabriel+da+cachoeira,-67.0892,-0.1303,22.63,99,97,0.29,BR,1670119083
498,novobirilyussy,90.6661,56.9514,-20.13,96,95,2.53,RU,1670119083
499,ilebo,20.5833,-4.3167,21.04,99,100,0.54,CD,1670119084
500,bytow,17.4919,54.1706,-2.11,92,100,2.94,PL,1670119084
501,nyzhni+sirohozy,34.3804,46.8484,-2.15,64,82,7.37,UA,1670119085
502,hambantota,81.1185,6.1241,23.19,100,40,0.51,LK,1670119085
503,oussouye,-16.5469,12.485,22.17,75,34,2.57,SN,1670119086
504,taunggyi,97.0333,20.7833,18.02,73,5,0.26,MM,1670119086
505,akot,77.0586,21.0964,19.42,57,31,2.43,IN,1670119087
506,qarqin,66.0436,37.4185,4.64,36,100,2.93,AF,1670119087
507,klaksvik,-6.589,62.2266,6.51,93,100,2.82,FO,1670119088
508,permet,20.3517,40.2336,10.81,83,100,2.88,AL,1670119088
509,maku,44.4521,39.2911,2.34,93,100,0.0,IR,1670119089
510,mitu,-70.1733,1.1983,24.83,75,100,1.04,CO,1670119089
511,manado,124.8455,1.487,25.43,94,40,0.51,ID,1670119089
512,dehloran,47.2679,32.6941,15.53,58,100,0.73,IR,1670119090
513,chenghai,116.768,23.4632,19.95,77,75,2.0,CN,1670119090
514,polyarnyy,33.4478,69.1989,-7.95,92,42,3.99,RU,1670119091
515,zemio,25.1361,5.0314,20.76,49,43,1.35,CF,1670119091
516,yangambi,24.4336,0.8102,21.11,93,82,0.55,CD,1670119092
517,nouakchott,-15.9785,18.0858,15.96,67,0,3.9,MR,1670119092
518,la+brea,-85.9667,15.8,22.71,92,3,0.68,HN,1670119093
519,sorong,131.25,-0.8833,27.18,82,99,3.08,ID,1670119093
520,ishigaki,124.1572,24.3448,26.07,83,20,3.09,JP,1670119094
521,sibolga,98.7792,1.7427,24.86,91,100,1.15,ID,1670119094
522,sohbatpur,68.5434,28.5202,15.39,30,0,2.21,PK,1670119095
523,morden,-98.1014,49.1919,-13.09,66,73,3.6,CA,1670118865
524,bandarbeyla,50.8122,9.4942,24.78,69,11,7.33,SO,1670119096
525,surgut,73.4167,61.25,-9.9,92,100,2.0,RU,1670118896
526,kavaratti,72.642,10.5669,27.53,75,100,3.6,IN,1670119096
527,lahij,44.5833,13.1667,20.11,85,0,1.53,YE,1670119097
528,pangoa,-73.0,-12.1167,19.59,98,85,0.48,PE,1670119097
529,praia,-23.5087,14.9215,21.3,64,20,2.06,CV,1670119098
530,sault+sainte+marie,-84.3333,46.5168,-5.84,79,100,7.72,CA,1670119007
531,mackenzie,-123.1698,55.2999,-17.88,78,0,2.06,CA,1670118911
532,sungurlu,34.3739,40.1675,6.95,84,91,1.31,TR,1670119099
533,vung+tau,107.0843,10.346,27.46,77,100,7.46,VN,1670119099
534,novi+sanzhary,34.3108,49.3439,-4.57,41,96,6.25,UA,1670119100
535,la+ligua,-71.2311,-32.4524,17.14,67,0,0.52,CL,1670119100
536,tulun,100.5792,54.5611,-14.94,94,100,1.14,RU,1670119101
537,akdepe,59.3788,42.0551,-12.95,75,81,3.23,TM,1670119101
538,butembo,29.2833,0.15,12.99,91,42,0.79,CD,1670119102
539,ocean+city,-74.5746,39.2776,12.21,69,8,8.82,US,1670118905
540,rio+gallegos,-69.2181,-51.6226,9.03,40,40,6.69,AR,1670119009
541,walvis+bay,14.5053,-22.9575,14.49,87,0,1.56,NA,1670119103
542,linqiong,103.4609,30.4159,6.9,63,84,1.25,CN,1670119103
543,faranah,-10.7434,10.0404,22.97,80,100,1.71,GN,1670119104
544,unguia,-77.0945,8.0434,22.77,96,32,1.09,CO,1670119104
545,hamilton,-84.5333,39.1834,1.35,74,9,1.77,US,1670118834
546,eston,-108.7514,51.1501,-12.78,75,53,6.23,CA,1670119105
547,shingu,135.9833,33.7333,13.04,70,100,1.48,JP,1670118843
548,caibarien,-79.4669,22.5206,25.23,62,20,8.43,CU,1670119106
549,mahibadhoo,72.9667,3.7833,26.77,77,84,4.0,MV,1670119106
550,kribi,9.9167,2.95,25.43,87,100,2.05,CM,1670119107
551,flinders,150.8552,-34.5833,25.66,62,0,3.13,AU,1670119107
552,half+moon+bay,-122.4286,37.4636,11.06,96,100,0.0,US,1670119108
553,xuddur,43.8894,4.1213,20.87,91,9,5.94,SO,1670119108
554,lompoc,-120.4579,34.6391,16.44,92,79,2.24,US,1670118982
555,torata,-70.8433,-17.0769,13.43,54,0,0.3,PE,1670119109
556,tuatapere,167.6833,-46.1333,15.52,65,99,5.54,NZ,1670118971
557,zelenoborskiy,32.3622,66.845,-4.57,96,100,2.79,RU,1670119110
558,santiago+del+estero,-64.2615,-27.7951,27.28,28,2,3.27,AR,1670119110
559,tupik,119.9327,54.4253,-25.13,88,87,1.04,RU,1670119111
560,moengo,-54.4,5.6167,22.21,99,100,0.99,SR,1670119111
561,svetlaya,138.3297,46.5389,-13.49,55,100,5.7,RU,1670119111
562,fort+nelson,-122.7002,58.8053,-11.23,85,75,1.54,CA,1670119112
563,kollam,76.6,8.8833,25.52,80,100,3.56,IN,1670119112
564,sumbe,13.8437,-11.2061,25.12,86,100,3.1,AO,1670119113
565,jiaojiang,121.4428,28.6803,10.56,90,100,5.69,CN,1670119113
566,dovers,-61.1833,12.8833,25.98,79,81,5.32,VC,1670119114
567,chifeng,118.9636,42.2683,-9.68,31,5,5.01,CN,1670119115
568,lerwick,-1.1494,60.1545,6.0,69,100,6.08,GB,1670119115
569,adrar,-10.0711,20.5022,20.07,23,0,2.73,MR,1670119115
570,dekar,21.9333,-21.5333,27.25,29,96,2.34,BW,1670119116
571,colleferro,13.0036,41.7262,11.88,94,100,2.45,IT,1670119117
572,tete,33.5867,-16.1564,23.05,73,20,1.54,MZ,1670119117
573,miandrivazo,45.4667,-19.5167,25.88,69,9,0.41,MG,1670119117
574,iquitos,-73.2472,-3.7481,25.02,83,75,1.54,PE,1670119118
575,isla+mujeres,-86.731,21.2311,24.03,82,33,6.68,MX,1670119119
576,puerto+penasco,-113.5333,31.3167,18.78,61,100,2.49,MX,1670119119
577,natal,-35.2094,-5.795,26.12,73,75,3.09,BR,1670118572
578,uribia,-72.266,11.7139,25.0,79,64,3.65,CO,1670119120
579,baturaja,104.1667,-4.1333,24.89,87,95,0.75,ID,1670119120
580,itarema,-39.9167,-2.9248,26.39,79,19,7.36,BR,1670119121
581,hami,93.45,42.8,-6.58,52,0,2.37,CN,1670119121
582,chone,-80.1,-0.6833,23.21,77,55,3.29,EC,1670119122
583,nishihara,127.7558,26.1842,24.82,78,40,2.06,JP,1670119122
584,belmonte,-38.8828,-15.8631,23.13,90,98,3.28,BR,1670119123
585,niamey,2.1098,13.5137,27.16,22,0,1.54,NE,1670119124
586,makinsk,70.4169,52.6292,-25.7,96,26,1.88,KZ,1670119124
587,fayaoue,166.5333,-20.65,26.88,80,100,5.07,NC,1670119124
588,daru,143.2092,-9.0763,30.43,57,100,1.99,PG,1670119125
589,bama,13.6856,11.5221,23.79,34,34,3.0,NG,1670119125
590,goma,29.2228,-1.6792,15.63,85,100,1.34,CD,1670119126
591,gueret,1.8667,46.1667,3.17,96,100,0.57,FR,1670119126
592,mizdah,12.9801,31.4451,14.49,30,1,1.91,LY,1670119127
593,mozarlandia,-50.5706,-14.7447,22.02,96,100,2.59,BR,1670119127
594,brazzaville,15.2832,-4.2658,22.2,94,20,1.54,CG,1670119128
595,ailigandi,-78.0167,9.2333,26.55,83,60,4.37,PA,1670119128
596,dukat,155.55,62.55,-25.69,79,43,1.31,RU,1670119129
597,yuxia,108.6291,34.0615,2.34,42,92,2.02,CN,1670119129
598,manokwari,134.0833,-0.8667,26.02,83,100,1.1,ID,1670119129
599,heishan,122.1128,41.6892,-7.76,30,0,2.07,CN,1670119130
600,novikovo,37.8879,51.1537,-7.64,58,68,4.86,RU,1670119130
601,xacmaz,48.806,41.4635,2.86,89,100,0.67,AZ,1670119131
602,dzhebariki-khaya,135.8,62.2167,-34.11,97,100,0.8,RU,1670119131
603,batagay,134.6333,67.6333,-26.97,97,100,2.32,RU,1670119132
604,lewistown,-77.5714,40.5992,5.67,79,100,3.6,US,1670119132
605,vitry-le-francois,4.5833,48.7333,3.23,94,94,3.0,FR,1670119133
606,damghan,54.348,36.1683,5.03,74,68,0.87,IR,1670119133
607,jabinyanah,10.9081,35.035,8.89,42,2,4.28,TN,1670119134
608,baghdad,44.4009,33.3406,10.95,100,100,3.09,IQ,1670119134
609,erenhot,111.9767,43.6475,-13.4,58,0,2.63,CN,1670119135
610,teguise,-13.564,29.0605,14.12,94,0,1.54,ES,1670119135
611,cassilandia,-51.7342,-19.1133,23.02,86,100,1.0,BR,1670119136
612,vestmannaeyjar,-20.2734,63.4427,5.59,72,47,1.06,IS,1670119136
613,kachug,105.8817,53.9606,-18.02,92,100,1.08,RU,1670119137
614,shakawe,21.85,-18.3667,22.45,26,23,2.25,BW,1670118916
